Index,Median_timeDelay,StandardDev_timeDelay,Skew_timeDelay,kurtosis_timeDelay,StandardDeviation_payDifference,Loan_Ratio,Difference_Applied_Dates,Ratio_Proposal_Lengths,FirstLoan_FirstInstallment_timeDifference,Amount_First_Loan_usd,lender_interest_rate,Days_between_Application_Distribution
309,-1,0.632455532,0,0,0,1.9,70,1.800813008,-2,50,0,15
310,-1,0.632455532,0,0,0,1.9,70,1.800813008,-1,50,0,15
311,4,21.64795062,-1.065264073,7.340509962,0.312093892,0.929964539,381,0.889352818,0,1128,7.32,11
312,-1,1.788854382,0,0,0.40824829,0.94,66,1.561576355,-1,50,0,11
313,2,6.408327915,-0.813819117,-0.224342216,0.40824829,1.94,68,0.892791128,-9,100,0,8
314,2,6.408327915,-0.813819117,-0.224342216,0.40824829,1.94,68,0.892791128,2,100,0,8
315,0,6.016193255,-0.565081344,0.602904463,0,2.02,209,1.041736227,-1,100,0,14
316,0,6.016193255,-0.565081344,0.602904463,0,2.02,209,1.041736227,0,100,0,14
317,0,1.511857892,-2.041241452,2.166666667,0,1.87,109,1.030640669,-4,100,0,13
318,0,1.511857892,-2.041241452,2.166666667,0,1.87,109,1.030640669,0,100,0,13
319,0,2.356601669,-0.541521702,-0.902947654,0,0.95,78,0.927835052,0,100,0,14
320,0,2.356601669,-0.541521702,-0.902947654,0,0.95,78,0.927835052,-2,100,0,14
321,5,41.69645632,0,0,0.254338309,0.891719745,415,1.141414141,4,471,2.15,4
322,5,41.69645632,0,0,0.254338309,0.891719745,415,1.141414141,0,471,2.15,4
323,1.5,6.892024376,0.722776394,-0.71106482,0,0.92,66,1.696864112,-1,50,0,15
324,1.5,6.892024376,0.722776394,-0.71106482,0,0.92,66,1.696864112,2,50,0,15
325,0,2.449489743,-1.788854382,1.2,0,1.96,50,1.123674912,0,50,0,11
326,-2,0.516397779,0.707106781,-1.5,0,1.36,61,1.488038278,-2,100,0,10
327,-2,0.516397779,0.707106781,-1.5,0,1.36,61,1.488038278,-1,100,0,10
328,-1,2.905932629,-1.011082361,0.451707497,0,1.89,81,1.260606061,-3,100,0,13
329,-1,2.905932629,-1.011082361,0.451707497,0,1.89,81,1.260606061,-1,100,0,13
330,0,0,0,-3,0,1.81,134,1.742738589,0,100,0,5
331,0,0.894427191,0,-1.5,0.40824829,1.9,62,0.837528604,-1,50,0,14
332,-13,7.656307701,0.404417593,-0.859604741,0,3.23,44,2.754617414,0,100,0,4
333,-13,7.656307701,0.404417593,-0.859604741,0,3.23,44,2.754617414,-6,100,0,4
334,-9,16.50575657,0,0,0,2.1,157,0.659466328,-1,100,0,9
335,-9,16.50575657,0,0,0,2.1,157,0.659466328,-1,100,0,9
336,-9,16.50575657,0,0,0,2.1,157,0.659466328,200,100,0,9
337,-9,16.50575657,0,0,0,2.1,157,0.659466328,200,100,0,9
338,-9,16.50575657,0,0,0,2.1,157,0.659466328,-1,100,0,9
339,-9,16.50575657,0,0,0,2.1,157,0.659466328,-1,100,0,9
340,-9,16.50575657,0,0,0,2.1,157,0.659466328,200,100,0,9
341,-9,16.50575657,0,0,0,2.1,157,0.659466328,200,100,0,9
342,3,10.78995259,0.43418108,-1.552151057,0,0.956521739,112,1.184065934,0,46,0,13
343,44,46.90823804,0,0,0,0.9,255,1.259208731,4,100,0,14
344,44,46.90823804,0,0,0,0.9,255,1.259208731,13,100,0,14
345,6,9.29573635,0,0,0,1,113,1.154046997,0,50,0,11
346,6,9.29573635,0,0,0,1,113,1.154046997,-6,50,0,11
347,-3,3.224903099,-0.47033046,-1.5,0,2.46,48,2.21656051,-3,50,0,8
348,0,0.40824829,1.788854382,1.2,0,1.89,79,3.178571429,0,100,0,10
349,0,5.560852176,-0.713043711,0.492463058,0,0.87,121,1.304093567,0,100,0,14
350,0,5.560852176,-0.713043711,0.492463058,0,0.87,121,1.304093567,2,100,0,14
351,-13,7.521077024,-1.876445571,5.144978821,0,1.287282708,476,0.594520548,-7,1093,3.15,18
352,-13,7.521077024,-1.876445571,5.144978821,0,1.287282708,476,0.594520548,-14,1093,3.15,18
353,-1,9.532646276,-1.513608778,1.269104147,0,1.81,158,3.18061674,-1,100,0,15
354,-1,9.532646276,-1.513608778,1.269104147,0,1.81,158,3.18061674,0,100,0,15
355,17,9.645810835,0.282686186,-0.912667868,0,0.9,288,0.73650108,3,100,0,8
356,17,9.645810835,0.282686186,-0.912667868,0,0.9,288,0.73650108,3,100,0,8
357,17,9.645810835,0.282686186,-0.912667868,0,0.9,288,0.73650108,25,100,0,8
358,17,9.645810835,0.282686186,-0.912667868,0,0.9,288,0.73650108,25,100,0,8
359,17,9.645810835,0.282686186,-0.912667868,0,0.9,288,0.73650108,3,100,0,8
360,17,9.645810835,0.282686186,-0.912667868,0,0.9,288,0.73650108,3,100,0,8
361,17,9.645810835,0.282686186,-0.912667868,0,0.9,288,0.73650108,25,100,0,8
362,17,9.645810835,0.282686186,-0.912667868,0,0.9,288,0.73650108,25,100,0,8
363,0,3.327375628,0,0,0,2.46,62,1.414141414,0,50,0,5
364,1.5,12.0447616,0,0,0.15430335,1.8,278,0.748560461,0,100,0,13
365,4,4.618802154,0,0,0,0.94,84,1.024590164,4,50,0,12
366,4,4.618802154,0,0,0,0.94,84,1.024590164,200,50,0,12
367,-6,8.599824954,-1.877289052,3.58741552,0,1.9,215,0.561403509,-6,100,0,18
368,-6,8.599824954,-1.877289052,3.58741552,0,1.9,215,0.561403509,-7,100,0,18
369,0.5,9.302253216,0.436183215,1.158423188,0,1.82,347,0.820588235,1,100,0,12
370,0.5,9.302253216,0.436183215,1.158423188,0,1.82,347,0.820588235,0,100,0,12
371,-1,4.799488277,1.592800608,1.388452944,0,1.81,156,0.830882353,-2,100,0,12
372,0,4.5,0,0,0,1.01,171,0.385915493,0,100,0,12
373,0,4.5,0,0,0,1.01,171,0.385915493,200,100,0,12
374,0,24.82978417,0,0,0,0.878195489,432,1.215419501,14,665,7.97,18
375,0,24.82978417,0,0,0,0.878195489,432,1.215419501,29,665,7.97,18
376,0,58.28607622,0,0,0,1.11,339,0.57591623,0,100,0,13
377,0,3.025147129,0.675279085,2.996842244,0.288675135,1.92,92,1.794019934,0,100,0,8
378,0,0.899735411,1.210578248,1.03633218,0,0.96,67,0.901342282,0,100,0,12
379,0,0,0,-3,0,1.88,52,0.61954262,0,50,0,5
380,0,2.46797672,2.06786557,4.039576743,0.404519917,1.87,88,0.833753149,0,100,0,5
381,0,2.46797672,2.06786557,4.039576743,0.404519917,1.87,88,0.833753149,-1,100,0,5
382,0,2.46797672,2.06786557,4.039576743,0.404519917,1.87,88,0.833753149,0,100,0,5
383,0,2.46797672,2.06786557,4.039576743,0.404519917,1.87,88,0.833753149,-1,100,0,5
384,12,35.38659676,0,0,0,0.9,284,0.924066924,4,100,0,10
385,12,35.38659676,0,0,0,0.9,284,0.924066924,11,100,0,10
386,0,4.443903224,0.443265623,1.158750931,0,1.9,225,1.049504951,0,100,0,12
387,2,23.0984848,0,0,0.188982237,0.91,212,4.386100386,24,100,0,10
388,2,23.0984848,0,0,0.188982237,0.91,212,4.386100386,17,100,0,10
389,-13.5,3.011090611,1.239428378,0.1933391,0,1.4,53,1.254504505,-7,50,0,18
390,-13.5,3.011090611,1.239428378,0.1933391,0,1.4,53,1.254504505,-14,50,0,18
391,0,6.460791752,-1.371957763,2.027734337,0,2.07,113,0.543209877,0,100,0,1
392,0,6.460791752,-1.371957763,2.027734337,0,2.07,113,0.543209877,7,100,0,1
393,0,0.421637021,-1.5,0.25,0,1.87,90,1.185537583,0,100,0,12
394,0,0.421637021,-1.5,0.25,0,1.87,90,1.185537583,-1,100,0,12
395,0.5,10.9405863,0.372024107,-0.759187877,0.46291005,0.9,291,0.237934905,0,100,0,9
396,-1,1.616875293,-1.268984637,0.538161784,0,1.81,188,0.234862385,0,100,0,12
397,-1,1.616875293,-1.268984637,0.538161784,0,1.81,188,0.234862385,-1,100,0,12
398,0,3.38814583,-0.551158606,-1.646726929,0,1.81,163,1.289308176,0,100,0,13
399,0,3.961940143,0,0,0,2.1,122,0.646103896,0,50,0,12
400,10,7.590721153,0,0,0.333333333,0.93,80,0.55,0,100,0,11
401,10,7.590721153,0,0,0.333333333,0.93,80,0.55,10,100,0,11
402,-59,27.19331626,-0.152342212,-0.504658107,0,2,66,1.086715867,-11,100,0,4
403,-59,27.19331626,-0.152342212,-0.504658107,0,2,66,1.086715867,-11,100,0,4
404,-59,27.19331626,-0.152342212,-0.504658107,0,2,66,1.086715867,-18,100,0,4
405,-59,27.19331626,-0.152342212,-0.504658107,0,2,66,1.086715867,-18,100,0,4
406,-59,27.19331626,-0.152342212,-0.504658107,0,2,66,1.086715867,-11,100,0,4
407,-59,27.19331626,-0.152342212,-0.504658107,0,2,66,1.086715867,-11,100,0,4
408,-59,27.19331626,-0.152342212,-0.504658107,0,2,66,1.086715867,-18,100,0,4
409,-59,27.19331626,-0.152342212,-0.504658107,0,2,66,1.086715867,-18,100,0,4
410,5,3.97611919,-0.041028439,-1.233098055,0.377964473,1.87,77,0.437774524,0,100,0,14
411,5,3.97611919,-0.041028439,-1.233098055,0.377964473,1.87,77,0.437774524,4,100,0,14
412,0,5.507570547,-1.357727089,0.233727811,0,1.89,60,1.583333333,0,100,0,14
413,-1,8.885068624,-0.274508432,-0.929625538,0,2.18,92,1.583333333,-3,100,0,7
414,-1,8.885068624,-0.274508432,-0.929625538,0,2.18,92,1.583333333,-10,100,0,7
415,0,5.3763149,1.525433404,0.887082066,0,0.99,82,0.468443198,-1,100,0,20
416,0,5.3763149,1.525433404,0.887082066,0,0.99,82,0.468443198,0,100,0,20
417,-21,21.46234733,-0.502475397,-0.907797878,0,2.28,67,0.589353612,0,100,0,13
418,-0.5,23.73098263,0,0,0,1.5,331,1.197142857,-1,100,0,12
419,-0.5,23.73098263,0,0,0,1.5,331,1.197142857,0,100,0,12
420,0,0,0,0,0,1.75,96,1.315420561,0,48,0,12
421,-7.5,5.331747953,0.188407091,-0.405822145,0,1.82,176,0.762589928,-10,50,0,10
422,-7.5,5.331747953,0.188407091,-0.405822145,0,1.82,176,0.762589928,-10,50,0,10
423,-7.5,5.331747953,0.188407091,-0.405822145,0,1.82,176,0.762589928,-8,50,0,10
424,-7.5,5.331747953,0.188407091,-0.405822145,0,1.82,176,0.762589928,-8,50,0,10
425,-7.5,5.331747953,0.188407091,-0.405822145,0,1.82,176,0.762589928,-10,50,0,10
426,-7.5,5.331747953,0.188407091,-0.405822145,0,1.82,176,0.762589928,-10,50,0,10
427,-7.5,5.331747953,0.188407091,-0.405822145,0,1.82,176,0.762589928,-8,50,0,10
428,-7.5,5.331747953,0.188407091,-0.405822145,0,1.82,176,0.762589928,-8,50,0,10
429,0,0.918936583,1.304047329,1.340720222,0,1.86,92,0.741134752,0,50,0,14
430,-3,7.898045383,-0.114517434,-0.588507996,0,1.81,113,1.085239085,-1,100,0,13
431,-3,7.898045383,-0.114517434,-0.588507996,0,1.81,113,1.085239085,-8,100,0,13
432,0,3.130495169,-1.5,0.25,0,0.78,44,0.64113239,0,50,0,5
433,0,3.130495169,-1.5,0.25,0,0.78,44,0.64113239,-7,50,0,5
434,-1,0.547722558,-0.40824829,-1.833333333,0,1.886363636,61,1.739130435,-1,44,0,4
435,-1,3.297172278,-1.834141935,3.083233624,0,1.91,146,0.404761905,-3,100,0,6
436,-1,3.297172278,-1.834141935,3.083233624,0,1.91,146,0.404761905,-1,100,0,6
437,3,4.482288377,1.34576175,1.498590132,0,2.16,313,1.088642659,-1,125,0,21
438,3,4.482288377,1.34576175,1.498590132,0,2.16,313,1.088642659,0,125,0,21
439,0,0,0,-3,0,1.93,51,0.852678571,0,100,0,6
440,-9.5,6.238322424,0.508325673,-1.261017291,0,6.777777778,28,0.782841823,0,9,0,2
441,-9.5,6.238322424,0.508325673,-1.261017291,0,6.777777778,28,0.782841823,-7,9,0,2
442,0,2.857738033,-1.788854382,1.2,0,1.93,51,0.999411418,0,100,0,3
443,0,2.857738033,-1.788854382,1.2,0,1.93,51,0.999411418,-7,100,0,3
444,-8.5,14.86199138,-0.672701193,-0.907871652,0,0.94,59,1.096858639,0,50,0,9
445,-4,26.106731,0,0,0,0.93,110,1.085148515,18,100,0,2
446,-4,26.106731,0,0,0,0.93,110,1.085148515,200,100,0,2
447,0,23.71233548,1.752524897,2.283451053,0,1.5,240,0.378016086,0,100,0,12
448,-2,7.355270219,-0.185112499,-0.002331194,0,1.87,89,0.656587473,-1,100,0,12
449,-2,7.355270219,-0.185112499,-0.002331194,0,1.87,89,0.656587473,-8,100,0,12
450,-1,0,0,-3,0,3.47,59,1.33401222,-1,100,0,10
451,-1,0,0,-3,0,3.47,59,1.33401222,-1,100,0,10
452,0,3.265986324,0.031004898,-1.024414063,0.377964473,2.18,77,1.004338395,0,100,0,14
453,0,2.966479395,1.748978509,1.646917424,0,2.19,314,0.626074499,-1,100,0,5
454,0,2.966479395,1.748978509,1.646917424,0,2.19,314,0.626074499,0,100,0,5
455,0,0,0,-3,0,0.97,50,1.413793103,0,100,0,13
456,21,67.30065746,0.946386626,-0.935967383,0.919326542,0.92991453,363,1.070564516,14,1170,5.28,13
457,21,67.30065746,0.946386626,-0.935967383,0.919326542,0.92991453,363,1.070564516,7,1170,5.28,13
458,21,67.30065746,0.946386626,-0.935967383,0.919326542,0.92991453,363,1.070564516,14,1170,5.28,13
459,21,67.30065746,0.946386626,-0.935967383,0.919326542,0.92991453,363,1.070564516,7,1170,5.28,13
460,-2.5,4.74341649,-0.329218107,-0.882121628,0,2.18,74,1.06741573,-11,100,0,7
461,-2.5,4.74341649,-0.329218107,-0.882121628,0,2.18,74,1.06741573,-2,100,0,7
462,-3,4.261881787,-0.342968134,-0.345316788,0,2.39,73,1.763848397,-6,100,0,2
463,-3,4.261881787,-0.342968134,-0.345316788,0,2.39,73,1.763848397,1,100,0,2
464,0,2.139232523,-0.62855604,6.721580916,0,1.9,159,1.645539906,0,100,0,6
465,-7,5.966203838,0,0,0,2.32,137,0.997010463,1,100,0,14
466,-7,5.966203838,0,0,0,2.32,137,0.997010463,200,100,0,14
467,0,2.228601953,0.345287011,-1.166163686,0,1.98,50,1.805071315,4,50,0,0
468,0,2.228601953,0.345287011,-1.166163686,0,1.98,50,1.805071315,-2,50,0,0
469,-52,25.8528223,-0.315720021,-0.90530367,0,1.89,53,0.860254083,-12,100,0,13
470,-52,25.8528223,-0.315720021,-0.90530367,0,1.89,53,0.860254083,-19,100,0,13
471,-52,25.8528223,-0.315720021,-0.90530367,0,1.89,53,0.860254083,-12,100,0,13
472,-52,25.8528223,-0.315720021,-0.90530367,0,1.89,53,0.860254083,-19,100,0,13
473,0,2.559761894,0,0,0,2.31,115,0.915322581,6,100,0,0
474,0.5,0.88640526,0.4933822,-1.371900826,0.353553391,1.87,76,1.068041237,2,100,0,15
475,0.5,0.88640526,0.4933822,-1.371900826,0.353553391,1.87,76,1.068041237,0,100,0,15
476,0,24.33105012,0,0,0,0.9,97,0.905882353,47,50,0,13
477,0,24.33105012,0,0,0,0.9,97,0.905882353,40,50,0,13
478,-21,12.61744824,0,-1.227279614,0,1.16,39,0.709401709,-4,50,0,13
479,-21,12.61744824,0,-1.227279614,0,1.16,39,0.709401709,-11,50,0,13
480,0,0.468807231,-0.948683298,-1.1,0,1.81,110,1.170542636,-1,100,0,7
481,0,0.468807231,-0.948683298,-1.1,0,1.81,110,1.170542636,0,100,0,7
482,-15,24.55812571,-0.986204111,-0.291109162,0,1.91,128,1.220994475,0,100,0,16
483,-15,24.55812571,-0.986204111,-0.291109162,0,1.91,128,1.220994475,0,100,0,16
484,-15,24.55812571,-0.986204111,-0.291109162,0,1.91,128,1.220994475,-2,100,0,16
485,-15,24.55812571,-0.986204111,-0.291109162,0,1.91,128,1.220994475,-2,100,0,16
486,-15,24.55812571,-0.986204111,-0.291109162,0,1.91,128,1.220994475,0,100,0,16
487,-15,24.55812571,-0.986204111,-0.291109162,0,1.91,128,1.220994475,0,100,0,16
488,-15,24.55812571,-0.986204111,-0.291109162,0,1.91,128,1.220994475,-2,100,0,16
489,-15,24.55812571,-0.986204111,-0.291109162,0,1.91,128,1.220994475,-2,100,0,16
490,-1,3.600925807,-1.611515898,0.830010375,0,2.2,56,0.806547619,-1,100,0,13
491,0,2.857738033,-1.788854382,1.2,0,2.01,59,1.483490566,0,100,0,18
492,-18,11.67904106,0,-1.139515484,0,1,47,0.786231884,-2,10,0,3
493,-18,11.67904106,0,-1.139515484,0,1,47,0.786231884,-9,10,0,3
494,-1,21.22322569,-0.076899425,-0.685091461,0,0.860379669,620,0.44596132,-1,1633,4.42,27
495,-1,21.22322569,-0.076899425,-0.685091461,0,0.860379669,620,0.44596132,-8,1633,4.42,27
496,0,17.63446509,0,0,0,0.9,331,0.875862069,0,50,0,2
497,0,17.63446509,0,0,0,0.9,331,0.875862069,-1,50,0,2
498,0,4.380553311,-0.721066227,2.005172141,0,1.543086172,235,0.843691149,-1,499,0,15
499,0,4.380553311,-0.721066227,2.005172141,0,1.543086172,235,0.843691149,0,499,0,15
500,0,0,0,-3,0,2.22,64,0.932748538,0,100,0,15
501,0,0,0,-3,0,1.93,60,1.198915009,0,100,0,10
502,13,11.38468757,0.820217627,-0.718117116,0.440958552,1.5,186,0.604010025,13,100,0,14
503,13,11.38468757,0.820217627,-0.718117116,0.440958552,1.5,186,0.604010025,6,100,0,14
504,0,0.516397779,0.707106781,-1.5,0,1.75,66,0.622345337,0,100,0,12
505,-25.5,22.10433101,-0.3378273,-1.114815842,0,1.81,117,0.671729958,0,100,0,11
506,-25.5,22.10433101,-0.3378273,-1.114815842,0,1.81,117,0.671729958,0,100,0,11
507,-25.5,22.10433101,-0.3378273,-1.114815842,0,1.81,117,0.671729958,0,100,0,11
508,-25.5,22.10433101,-0.3378273,-1.114815842,0,1.81,117,0.671729958,0,100,0,11
509,-25.5,22.10433101,-0.3378273,-1.114815842,0,1.81,117,0.671729958,0,100,0,11
510,-25.5,22.10433101,-0.3378273,-1.114815842,0,1.81,117,0.671729958,0,100,0,11
511,-25.5,22.10433101,-0.3378273,-1.114815842,0,1.81,117,0.671729958,0,100,0,11
512,-25.5,22.10433101,-0.3378273,-1.114815842,0,1.81,117,0.671729958,0,100,0,11
513,0,1.751190072,1.287349861,0.36294896,0,1.81,72,1.553903346,0,100,0,13
514,0,10.28763261,0,0,0,2.29,242,2.075697211,0,100,0,16
515,0,0,0,-3,0,1.87,102,0.454,0,100,0,5
516,0,0,0,-3,0,1.87,102,0.454,0,100,0,5
517,0,0,0,-3,0,2.22,61,1.158878505,0,100,0,13
518,-0.5,2.5,-0.323316151,-1.076266667,0,0.98,46,0.755294118,-1,50,0,12
